27/02/2021,"-105.78","WOOLWORTHS      1561     KELLYVILLENTNS",""
27/02/2021,"-94.15","Horbour Market Pty Lt    Kellyville RNSW",""
23/02/2021,"-9.60","TRANSPORTFORNSW TAP      SYDNEY",""
22/02/2021,"-12.90","X-OPORTO SYDNEY CENQPS   SYDNEY",""
20/02/2021,"-4.80","TRANSPORTFORNSW TAP      SYDNEY",""
19/02/2021,"-12.50","NOOK JR PTY LTD          RIVERVIEW   NSW",""
19/02/2021,"-6.89","TRANSPORTFORNSW TAP      SYDNEY",""
18/02/2021,"-17.00","RASHAYS HARBOURSIDE      SYDNEY      NSW",""
17/02/2021,"-4.80","TRANSPORTFORNSW TAP      SYDNEY",""
16/02/2021,"-10.00","BUTTER SALT PEPPER       SYDNEY      NSW",""
16/02/2021,"-9.60","TRANSPORTFORNSW TAP      SYDNEY",""
15/02/2021,"-269.63","PAYPAL *SYDNEYWATER      4029357733  AUS TAP AND PAY 0650",""
15/02/2021,"-250.00","ADORA FERTILITY          SURRY HILLS",""
13/02/2021,"-6.26","TRANSPORTFORNSW TAP      SYDNEY",""
12/02/2021,"-112.43","BUDGET DIRECT            TOOWONG     QLD",""
12/02/2021,"-9.95","CHOICE PHARMACY NORTH    KELLYVILLE",""
12/02/2021,"-9.60","TRANSPORTFORNSW TAP      SYDNEY",""
11/02/2021,"-40.18","RMS ETOLL PH 131865      PARRAMATTA  NSW",""
11/02/2021,"-349.00","ANNUAL FEE",""
10/02/2021,"-6.30","7-ELEVEN 2048            DRUMMOYNE   NSW",""
10/02/2021,"-27.00","KIAN BREAD PTY LTD       BAULKHAM HILNSW",""
09/02/2021,"-9.60","TRANSPORTFORNSW TAP      SYDNEY",""
08/02/2021,"-13.70","North Sandwich&Burger    Chippendale NSW",""
08/02/2021,"+2716.42","AUTO PAYMENT - THANK YOU",""
06/02/2021,"-9.60","TRANSPORTFORNSW TAP      SYDNEY",""
03/02/2021,"-79.31","EG FUELCO 1702 SEVEN H   SEVEN HILLS NSW",""
03/02/2021,"-40.18","RMS ETOLL PH 131865      PARRAMATTA  NSW",""
03/02/2021,"-4.80","TRANSPORTFORNSW TAP      SYDNEY",""
02/02/2021,"-14.90","MAD MEX FRESH MEXICQPS   SYDNEY",""
02/02/2021,"-13.78","TRANSPORTFORNSW TAP      SYDNEY",""
31/01/2021,"-70.00","THINK OUTSIDE P/L        PENRITH     NSW",""
